,fromlong,fromlat,tolong,tolat
60169,40.74995,-73.99156,40.75012,-73.99143
60170,40.77376,-73.87094,40.77384,-73.871
60171,40.77394,-73.87319,40.77408,-73.87302
60172,40.77893,-73.9624,40.77925,-73.96221
60173,40.77407,-73.87301,40.77417,-73.8731
60174,40.77405,-73.873,40.77418,-73.87306
60175,40.77381,-73.87094,40.77381,-73.87081
60176,40.75098,-73.99423,40.75125,-73.99401
60177,40.75096,-73.99427,40.75102,-73.99418
60178,40.75115,-73.99407,40.75133,-73.99403
60179,40.77413,-73.87316,40.77413,-73.87312
60180,40.74987,-73.99153,40.74993,-73.99149
60181,40.75111,-73.99411,40.75113,-73.99417
60182,40.76049,-74.00285,40.7606,-74.00276
60183,40.73646,-73.98899,40.73664,-73.98886
60184,40.75006,-73.9917,40.75009,-73.99153
60185,40.7512,-73.99399,40.75125,-73.99398
60186,40.75119,-73.99404,40.75131,-73.99398
60187,40.75001,-73.99134,40.75004,-73.9914
60188,40.77412,-73.87306,40.77418,-73.87281
60189,40.75236,-73.97817,40.75239,-73.97798
60190,40.74,-74.00599,40.74026,-74.00579
60191,40.77407,-73.87315,40.77408,-73.87306
60192,40.74993,-73.99153,40.75014,-73.99133
60193,40.75014,-73.99494,40.75038,-73.99475
60194,40.75003,-73.9914,40.75027,-73.99134
60195,40.75115,-73.99407,40.75131,-73.99404
60196,40.77402,-73.87303,40.7741,-73.8729
60197,40.75001,-73.99172,40.75009,-73.9914
60198,40.77402,-73.87303,40.77421,-73.87313
60199,40.77406,-73.87306,40.77412,-73.87286
60200,40.75009,-73.99127,40.75019,-73.99169
60201,40.77402,-73.87297,40.77412,-73.87287
60202,40.77368,-73.87079,40.7737,-73.87075
60203,40.75111,-73.99407,40.75119,-73.99401
60204,40.75104,-73.9942,40.75117,-73.99398
60205,40.77375,-73.8709,40.77383,-73.87091
60206,40.75009,-73.99491,40.75043,-73.99459
60207,40.7741,-73.87306,40.77423,-73.87281
60208,40.64469,-73.78201,40.64477,-73.78177
60209,40.75128,-73.994,40.75136,-73.99403
60210,40.64458,-73.78221,40.64471,-73.78182
60211,40.77365,-73.87074,40.77373,-73.87085
60212,40.77413,-73.87303,40.77418,-73.87281
60213,40.7741,-73.8729,40.77413,-73.87301
60214,40.7736,-73.87075,40.77375,-73.87084
60215,40.64464,-73.78215,40.6447,-73.78179
60216,40.73662,-73.98889,40.73669,-73.98887
60217,40.7499,-73.99154,40.75001,-73.99172
60218,40.77372,-73.87087,40.77379,-73.8709
60219,40.75111,-73.99411,40.75114,-73.99417
60220,40.75102,-73.99418,40.75109,-73.99419
60221,40.74977,-73.99121,40.7499,-73.9915
60222,40.64464,-73.78206,40.64469,-73.78188
60223,40.77909,-73.96234,40.77915,-73.96224
60224,40.77412,-73.87319,40.77412,-73.87313
60225,40.75111,-73.99417,40.75115,-73.99412
60226,40.74993,-73.99143,40.75016,-73.99141
60227,40.75104,-73.99416,40.75117,-73.9942
60228,40.74998,-73.99147,40.75027,-73.99128
60229,40.74018,-74.00592,40.74026,-74.00588
60230,40.75102,-73.99418,40.75122,-73.99409
60231,40.77407,-73.87307,40.7741,-73.87315
60232,40.77365,-73.87077,40.77375,-73.87093
60233,40.75223,-73.97811,40.75249,-73.97801
60234,40.75009,-73.99134,40.75009,-73.99127
60235,40.74977,-73.99121,40.74985,-73.99159
60236,40.75104,-73.99417,40.75106,-73.99419
60237,40.77397,-73.87296,40.77417,-73.87306
60238,40.76995,-73.86338,40.76998,-73.86322
60239,40.75225,-73.97827,40.75236,-73.97801
60240,40.76044,-74.00287,40.76047,-74.00284
60241,40.75106,-73.9941,40.75123,-73.99413
60242,40.75003,-73.99141,40.75006,-73.9914
60243,40.75112,-73.9941,40.7512,-73.99399
60244,40.75098,-73.9942,40.75128,-73.99414
60245,40.75098,-73.9942,40.75104,-73.99417
60246,40.77402,-73.87295,40.7742,-73.873
60247,40.74982,-73.99143,40.75006,-73.99152
60248,40.75109,-73.99414,40.75126,-73.99411
60249,40.64469,-73.78185,40.64479,-73.78173
60250,40.7499,-73.9915,40.74996,-73.9916
60251,40.74021,-74.00589,40.74052,-74.00566
60252,40.74414,-74.00666,40.7442,-74.00666
60253,40.75231,-73.97815,40.75242,-73.97817
60254,40.64471,-73.78195,40.64479,-73.78192
60255,40.7512,-73.99399,40.75128,-73.99404
60256,40.75106,-73.99416,40.75116,-73.99409
60257,40.74002,-74.00598,40.74023,-74.00582
60258,40.76877,-73.86283,40.76905,-73.86282
60259,40.77365,-73.87074,40.77375,-73.8709
60260,40.75116,-73.99407,40.75117,-73.99398
60261,40.72217,-73.9971,40.72219,-73.9971
60262,40.64469,-73.78218,40.64479,-73.78173
60263,40.75109,-73.99416,40.75133,-73.99407
60264,40.75119,-73.99401,40.7512,-73.99406
60265,40.75241,-73.97827,40.75244,-73.97811
60266,40.77398,-73.87301,40.77415,-73.87312
60267,40.75091,-73.99433,40.75125,-73.99407
60268,40.76045,-74.00289,40.76049,-74.00285
60269,40.77396,-73.87287,40.77418,-73.87299
60270,40.74995,-73.99131,40.75014,-73.99149
60271,40.75113,-73.99414,40.75128,-73.99404
60272,40.74972,-73.99121,40.74995,-73.99149
60273,40.77417,-73.87306,40.77421,-73.87284
60274,40.74995,-73.99156,40.75003,-73.9914
60275,40.75085,-73.9943,40.7512,-73.99408
60276,40.77907,-73.96221,40.77914,-73.96221
60277,40.75005,-73.99131,40.75006,-73.99163
60278,40.76045,-74.00283,40.76047,-74.0029
60279,40.77902,-73.96228,40.77909,-73.96228
60280,40.77367,-73.87097,40.77368,-73.87091
60281,40.74088,-74.00759,40.74092,-74.00762
60282,40.77367,-73.87078,40.77381,-73.87091
60283,40.64471,-73.78211,40.64479,-73.78192
60284,40.74972,-73.99153,40.74982,-73.9916
60285,40.7499,-73.99134,40.74993,-73.99149
60286,40.77368,-73.87075,40.77382,-73.87091
60287,40.7512,-73.994,40.75146,-73.99404
60288,40.64463,-73.78195,40.64466,-73.78186
60289,40.774,-73.87312,40.77416,-73.87304
60290,40.77373,-73.87082,40.77381,-73.87091
60291,40.77364,-73.87071,40.77386,-73.87093
60292,40.75001,-73.99162,40.75004,-73.99138
60293,40.75106,-73.9942,40.75119,-73.99416
60294,40.75006,-73.99166,40.75011,-73.99166
60295,40.75004,-73.99141,40.75009,-73.99134
60296,40.7442,-74.00666,40.74425,-74.00662
60297,40.77377,-73.87088,40.77382,-73.87094
60298,40.77409,-73.87303,40.77416,-73.87297
60299,40.77409,-73.87316,40.77413,-73.87306
60300,40.74982,-73.99143,40.74987,-73.9915
60301,40.6486,-73.78359,40.64868,-73.78366
60302,40.74995,-73.99149,40.75019,-73.9914
60303,40.75115,-73.99414,40.75116,-73.99409
60304,40.7511,-73.99404,40.75112,-73.99416
60305,40.64466,-73.78191,40.64469,-73.78188
60306,40.75107,-73.99417,40.75112,-73.99418
60307,40.64865,-73.78353,40.64868,-73.78366
60308,40.7736,-73.87075,40.77368,-73.87097
60309,40.74982,-73.99143,40.75014,-73.99131
60310,40.75014,-73.9914,40.75033,-73.99134
60311,40.75106,-73.99421,40.75114,-73.99407
60312,40.77902,-73.96231,40.77907,-73.96228
60313,40.75102,-73.9942,40.75122,-73.99409
60314,40.75008,-73.99154,40.75025,-73.9914
60315,40.76979,-73.86353,40.76987,-73.86347
60316,40.74985,-73.99163,40.75006,-73.99128
60317,40.77365,-73.87077,40.77377,-73.87088
60318,40.77915,-73.96225,40.7792,-73.96221
60319,40.7509,-73.99423,40.75122,-73.99411
60320,40.7504,-73.99469,40.75046,-73.99465
60321,40.75107,-73.99415,40.75112,-73.99414
60322,40.77402,-73.87293,40.77405,-73.873
60323,40.64469,-73.78218,40.64479,-73.78208
60324,40.77416,-73.87297,40.77418,-73.87306
60325,40.74998,-73.99138,40.75006,-73.99163
60326,40.74988,-73.99137,40.75003,-73.99137
60327,40.77407,-73.87301,40.77423,-73.87294
60328,40.77415,-73.87284,40.77416,-73.87313
60329,40.77397,-73.87306,40.77412,-73.87305
60330,40.7512,-73.99408,40.75133,-73.99407
60331,40.77399,-73.87303,40.7741,-73.87322
60332,40.77398,-73.87301,40.77404,-73.873
60333,40.75107,-73.99418,40.75111,-73.99412
60334,40.77408,-73.87306,40.77414,-73.87294
60335,40.76047,-74.00283,40.76051,-74.00282
60336,40.75104,-73.99414,40.75128,-73.99404
60337,40.76036,-74.00295,40.76045,-74.00285
60338,40.7498,-73.99163,40.74987,-73.9915
60339,40.75019,-73.99131,40.75019,-73.9913
60340,40.75228,-73.97814,40.75233,-73.97805
60341,40.74972,-73.99121,40.74993,-73.99157
60342,40.7741,-73.87313,40.77412,-73.87286
60343,40.77379,-73.87091,40.77379,-73.87084
60344,40.77373,-73.87082,40.77375,-73.871
60345,40.76979,-73.86328,40.76998,-73.86363
60346,40.77371,-73.87088,40.77377,-73.8709
60347,40.76993,-73.86315,40.76995,-73.86328
60348,40.76041,-74.00289,40.76048,-74.00289
60349,40.77896,-73.96231,40.77912,-73.96224
60350,40.75096,-73.99427,40.75109,-73.99423
60351,40.75608,-73.99069,40.75616,-73.99024
60352,40.75218,-73.97834,40.75241,-73.97821
60353,40.64471,-73.78187,40.64475,-73.78179
60354,40.77406,-73.87306,40.77415,-73.87311
60355,40.75004,-73.99141,40.75011,-73.99137
60356,40.75098,-73.99423,40.75133,-73.99403
60357,40.76043,-74.00286,40.76058,-74.00279
60358,40.75109,-73.99419,40.75113,-73.99414
60359,40.64466,-73.78208,40.64472,-73.78199
60360,40.77404,-73.87297,40.77416,-73.87294
60361,40.75101,-73.99418,40.75122,-73.99411
60362,40.75099,-73.99414,40.75122,-73.9942
60363,40.7511,-73.99404,40.7512,-73.99403
60364,40.74079,-74.00765,40.74092,-74.00753
60365,40.77912,-73.96221,40.77917,-73.96221
60366,40.74993,-73.99149,40.74996,-73.99154
60367,40.75102,-73.9942,40.7512,-73.99406
60368,40.77402,-73.87297,40.77415,-73.8731
60369,40.74975,-73.99127,40.74996,-73.9916
60370,40.74979,-73.9915,40.75008,-73.9916
60371,40.75009,-73.99153,40.75014,-73.99131
60372,40.64468,-73.78208,40.64468,-73.78202
60373,40.75004,-73.99144,40.7502,-73.99137
60374,40.75225,-73.97824,40.75233,-73.97805
60375,40.7499,-73.99153,40.75006,-73.99147
60376,40.75241,-73.97814,40.75241,-73.97801
60377,40.76882,-73.86271,40.76884,-73.86271
60378,40.77412,-73.8731,40.77426,-73.87294
60379,40.77405,-73.873,40.77407,-73.87301
60380,40.77376,-73.87089,40.77383,-73.87091
60381,40.774,-73.87303,40.77413,-73.87301
60382,40.75011,-73.99137,40.75028,-73.99128
60383,40.77402,-73.87302,40.77402,-73.87294
60384,40.75252,-73.97805,40.75262,-73.9783
60385,40.77397,-73.87284,40.77414,-73.87294
60386,40.64463,-73.78195,40.64471,-73.7818
60387,40.74996,-73.99153,40.75011,-73.99137
60388,40.7512,-73.99404,40.7512,-73.994
60389,40.77371,-73.87088,40.77373,-73.87097
60390,40.75101,-73.99414,40.75109,-73.99416
60391,40.75225,-73.97798,40.7523,-73.97821
60392,40.7742,-73.873,40.7742,-73.87297
60393,40.75003,-73.9914,40.75006,-73.9914
60394,40.77402,-73.87293,40.77404,-73.873
60395,40.77376,-73.87094,40.77381,-73.8709
60396,40.76048,-74.00289,40.7605,-74.00286
60397,40.77413,-73.87316,40.77416,-73.87284
60398,40.75109,-73.99411,40.75131,-73.99404
60399,40.77376,-73.87097,40.77377,-73.87091
60400,40.75122,-73.99409,40.75131,-73.99398
60401,40.74985,-73.99143,40.75027,-73.99134
60402,40.7741,-73.87303,40.77423,-73.87281
60403,40.77402,-73.87319,40.7741,-73.87315
60404,40.77371,-73.87091,40.77377,-73.87091
60405,40.77414,-73.873,40.77417,-73.8731
60406,40.75113,-73.99414,40.75114,-73.99411
60407,40.77397,-73.87306,40.77415,-73.87293
60408,40.77397,-73.87296,40.77405,-73.87315
60409,40.77914,-73.96221,40.77925,-73.96221
60410,40.77402,-73.87303,40.7741,-73.87307
60411,40.74987,-73.99131,40.7499,-73.99144
60412,40.75096,-73.99427,40.75101,-73.99418
60413,40.74988,-73.99137,40.75019,-73.99131
60414,40.77412,-73.8729,40.77416,-73.87293
60415,40.75006,-73.99138,40.75011,-73.99137
60416,40.7741,-73.87313,40.77413,-73.87303
60417,40.74995,-73.99131,40.75001,-73.99124
60418,40.64456,-73.78231,40.64477,-73.7818
60419,40.75003,-73.99141,40.75025,-73.99147
60420,40.77408,-73.87303,40.77423,-73.87297
60421,40.77402,-73.87295,40.77412,-73.87306
60422,40.77397,-73.87296,40.77414,-73.873
60423,40.75236,-73.97812,40.75249,-73.97824
60424,40.7409,-74.00758,40.74091,-74.00753
60425,40.76048,-74.00283,40.7605,-74.00283
60426,40.75112,-73.99424,40.75118,-73.9941
60427,40.75014,-73.99494,40.75035,-73.99468
60428,40.74985,-73.99159,40.75009,-73.99134
60429,40.77402,-73.8729,40.77405,-73.873
60430,40.75004,-73.99162,40.75016,-73.99141
60431,40.76037,-74.00287,40.76057,-74.00279
60432,40.75113,-73.99412,40.75125,-73.99412
60433,40.75106,-73.99405,40.75111,-73.99411
60434,40.75045,-73.99461,40.75059,-73.99459
60435,40.64469,-73.78201,40.64472,-73.78202
60436,40.7499,-73.99163,40.75003,-73.99141
60437,40.7737,-73.87081,40.77381,-73.87097
60438,40.75004,-73.99153,40.75011,-73.9914
60439,40.75114,-73.99407,40.75124,-73.99404
60440,40.77414,-73.87302,40.77414,-73.87294
60441,40.74974,-73.99134,40.75003,-73.99141
60442,40.75001,-73.99134,40.75003,-73.99159
60443,40.74988,-73.99137,40.7502,-73.99137
60444,40.75102,-73.99417,40.75125,-73.99412
60445,40.74995,-73.99131,40.75017,-73.99154
60446,40.76245,-73.96807,40.76269,-73.96781
60447,40.74988,-73.99156,40.74996,-73.9916
60448,40.77368,-73.87079,40.77368,-73.87078
60449,40.75006,-73.9915,40.75008,-73.9916
60450,40.77381,-73.87091,40.77381,-73.87084
60451,40.7737,-73.87087,40.77377,-73.8709
60452,40.64472,-73.78189,40.64477,-73.78177
60453,40.75006,-73.9917,40.75012,-73.9915
60454,40.74977,-73.99163,40.74988,-73.99163
60455,40.75006,-73.99152,40.75017,-73.99143
60456,40.74983,-73.9914,40.74988,-73.99163
60457,40.74993,-73.99146,40.74998,-73.99163
60458,40.77378,-73.87088,40.77379,-73.8709
60459,40.7737,-73.87075,40.77382,-73.87091
60460,40.74993,-73.99149,40.75004,-73.99144
60461,40.7741,-73.87301,40.7742,-73.87297
60462,40.74998,-73.99163,40.75033,-73.99134
60463,40.7512,-73.99406,40.7512,-73.994
60464,40.75231,-73.97814,40.75233,-73.97814
60465,40.74998,-73.9915,40.75033,-73.99147
60466,40.7498,-73.99163,40.75006,-73.9915
60467,40.7737,-73.87085,40.77376,-73.87094
60468,40.74979,-73.9915,40.75006,-73.99128
60469,40.75101,-73.9942,40.75136,-73.99403
60470,40.75106,-73.99417,40.75118,-73.9941
60471,40.77407,-73.87296,40.7741,-73.8729
60472,40.77403,-73.87303,40.77405,-73.87297
60473,40.76042,-74.00289,40.76058,-74.00276
60474,40.64471,-73.78191,40.64474,-73.78202
60475,40.77403,-73.87303,40.7741,-73.87291
60476,40.75614,-73.99063,40.75625,-73.99047
60477,40.74996,-73.99144,40.75001,-73.99166
60478,40.75218,-73.97834,40.75262,-73.9783
60479,40.75107,-73.99417,40.7512,-73.99414
60480,40.75116,-73.99411,40.7512,-73.99406
60481,40.73997,-74.00601,40.74034,-74.00572
60482,40.77421,-73.87296,40.77421,-73.87284
60483,40.77001,-73.86328,40.77001,-73.86322
60484,40.74037,-74.00572,40.74071,-74.00547
60485,40.74457,-73.97602,40.74459,-73.97611
60486,40.75123,-73.99413,40.75128,-73.994
60487,40.75111,-73.99398,40.7513,-73.99404
60488,40.74993,-73.9915,40.75028,-73.99128
60489,40.75113,-73.99417,40.75122,-73.99404
60490,40.74995,-73.9915,40.75025,-73.99156
60491,40.75085,-73.9943,40.75098,-73.9942
60492,40.75111,-73.99411,40.7513,-73.99403
60493,40.74052,-74.00566,40.74079,-74.00543
60494,40.74998,-73.99156,40.75006,-73.99163
60495,40.75113,-73.99408,40.75128,-73.994
60496,40.7737,-73.87081,40.77386,-73.87093
60497,40.77412,-73.8731,40.77413,-73.87322
60498,40.74987,-73.9915,40.74988,-73.99163
60499,40.75117,-73.99417,40.75118,-73.99406
60500,40.75104,-73.99404,40.75118,-73.9941
60501,40.7741,-73.8731,40.77416,-73.87294
60502,40.75099,-73.99423,40.75123,-73.99413
60503,40.76877,-73.8628,40.76903,-73.86276
60504,40.74996,-73.99153,40.7502,-73.99137
60505,40.7499,-73.99163,40.75009,-73.99166
60506,40.74993,-73.99157,40.75008,-73.99154
60507,40.75017,-73.9915,40.75027,-73.99134
60508,40.75104,-73.9941,40.75119,-73.99401
60509,40.77367,-73.87079,40.77368,-73.87088
60510,40.77365,-73.87068,40.77368,-73.87079
60511,40.77399,-73.87303,40.77407,-73.87315
60512,40.64471,-73.78191,40.64479,-73.78176
60513,40.74983,-73.9914,40.74995,-73.9915
60514,40.77383,-73.87107,40.77386,-73.87093
60515,40.76042,-74.00292,40.76049,-74.00286
60516,40.77407,-73.87303,40.7742,-73.87284
60517,40.77907,-73.96228,40.77915,-73.96224
60518,40.75104,-73.9941,40.75117,-73.99407
60519,40.74996,-73.99163,40.75025,-73.99156
60520,40.74988,-73.99163,40.75004,-73.99162
60521,40.77407,-73.87301,40.77416,-73.87294
60522,40.75009,-73.9914,40.75017,-73.9914
60523,40.64467,-73.78205,40.64472,-73.78193
60524,40.76044,-74.0029,40.76057,-74.0028
60525,40.77405,-73.87293,40.77418,-73.87294
60526,40.74977,-73.99121,40.75009,-73.99127
60527,40.77394,-73.87319,40.77407,-73.87306
60528,40.74974,-73.99134,40.74975,-73.99127
60529,40.75099,-73.99433,40.75122,-73.99417
60530,40.75099,-73.99414,40.75114,-73.99401
60531,40.77416,-73.87284,40.7742,-73.87286
60532,40.74998,-73.99141,40.75017,-73.99154
60533,40.75116,-73.99409,40.75117,-73.9942
60534,40.77407,-73.87301,40.77412,-73.87319
60535,40.75008,-73.99147,40.7504,-73.99121
60536,40.77407,-73.87306,40.7741,-73.87301
60537,40.75008,-73.99147,40.75016,-73.99131
60538,40.75114,-73.99408,40.7512,-73.99403
60539,40.77371,-73.87091,40.77378,-73.87089
60540,40.7512,-73.99403,40.75121,-73.99411
60541,40.75113,-73.99417,40.7512,-73.99411
60542,40.75003,-73.99156,40.75004,-73.99141
60543,40.74975,-73.99127,40.75004,-73.99137
60544,40.74993,-73.99165,40.75019,-73.9915
60545,40.77397,-73.87284,40.77405,-73.8732
60546,40.76995,-73.86325,40.76998,-73.86363
60547,40.7499,-73.99134,40.75019,-73.99131
60548,40.76987,-73.86347,40.7699,-73.86329
60549,40.75111,-73.99418,40.75114,-73.99408
60550,40.77402,-73.87287,40.77421,-73.87297
60551,40.75014,-73.99133,40.75027,-73.99137
60552,40.77381,-73.87081,40.77383,-73.87088
60553,40.75003,-73.99156,40.75012,-73.99143
60554,40.77403,-73.87303,40.77413,-73.87313
60555,40.74991,-73.99143,40.74993,-73.9916
60556,40.75117,-73.99407,40.7512,-73.99406
60557,40.77917,-73.96218,40.7792,-73.96221
60558,40.75117,-73.99406,40.75122,-73.99409
60559,40.75045,-73.99461,40.75046,-73.99465
60560,40.75606,-73.99079,40.75611,-73.9905
60561,40.64471,-73.78187,40.64479,-73.78173
60562,40.742,-74.00376,40.74203,-74.00392
60563,40.74087,-74.00762,40.741,-74.00756
60564,40.74998,-73.99141,40.75005,-73.99131
60565,40.77362,-73.87072,40.77376,-73.87095
60566,40.74974,-73.99134,40.74982,-73.9915
60567,40.74993,-73.99157,40.75006,-73.99152
60568,40.76989,-73.86354,40.76998,-73.86332
60569,40.73989,-74.0061,40.74023,-74.00582
60570,40.77418,-73.87281,40.77421,-73.87306
60571,40.76982,-73.86347,40.76998,-73.86322
60572,40.76976,-73.86341,40.77001,-73.86322
60573,40.74988,-73.9915,40.75019,-73.99136
60574,40.774,-73.87312,40.77408,-73.87302
60575,40.77373,-73.87071,40.77381,-73.87097
60576,40.7741,-73.87302,40.77415,-73.87303
60577,40.75001,-73.99131,40.75003,-73.99141
60578,40.75111,-73.99407,40.7512,-73.99399
60579,40.75001,-73.99162,40.75019,-73.9915
60580,40.76048,-74.00283,40.76052,-74.00286
60581,40.74979,-73.99156,40.7498,-73.9916
60582,40.75004,-73.99141,40.75025,-73.99147
60583,40.73654,-73.98883,40.73675,-73.9888
60584,40.7499,-73.99153,40.74993,-73.99137
60585,40.75101,-73.99417,40.7513,-73.9941
60586,40.73669,-73.98886,40.73675,-73.9888
60587,40.77405,-73.87303,40.7742,-73.87296
60588,40.77397,-73.87303,40.7741,-73.87319
60589,40.7737,-73.87081,40.77373,-73.87085
60590,40.77365,-73.87068,40.77375,-73.87084
60591,40.77375,-73.87093,40.77378,-73.87087
60592,40.75115,-73.99411,40.75117,-73.9942
60593,40.75011,-73.9914,40.75043,-73.99111
60594,40.75117,-73.99399,40.75128,-73.994
60595,40.75,-73.99153,40.75006,-73.99166
60596,40.77407,-73.8732,40.77416,-73.87297
60597,40.75605,-73.9906,40.75611,-73.9905
60598,40.77309,-73.88533,40.7731,-73.88536
60599,40.64466,-73.78186,40.64471,-73.78211
60600,40.77375,-73.87077,40.77381,-73.87088
60601,40.75091,-73.99433,40.75114,-73.99401
60602,40.7741,-73.87319,40.7741,-73.87294
60603,40.75014,-73.99146,40.75014,-73.99131
60604,40.75002,-73.99156,40.75014,-73.99133
60605,40.75099,-73.99411,40.75122,-73.99405
60606,40.73984,-74.00234,40.73992,-74.00227
60607,40.76047,-74.00284,40.76056,-74.00279
60608,40.77367,-73.87097,40.77368,-73.87088
60609,40.76045,-74.00285,40.76054,-74.0028
60610,40.7512,-73.99411,40.75123,-73.99407
60611,40.75096,-73.99427,40.7512,-73.99399
60612,40.74983,-73.99147,40.74995,-73.99156
60613,40.74996,-73.99156,40.75014,-73.99159
60614,40.76048,-74.00289,40.76049,-74.00286
60615,40.76051,-74.00282,40.76052,-74.00276
60616,40.75004,-73.99127,40.75041,-73.99127
60617,40.774,-73.87312,40.7742,-73.87297
60618,40.76034,-74.00289,40.76047,-74.00282
60619,40.77396,-73.87287,40.77415,-73.87305
60620,40.74987,-73.99153,40.75008,-73.99147
60621,40.76042,-74.00292,40.7605,-74.00287
60622,40.75001,-73.99172,40.75004,-73.99127
60623,40.75225,-73.97824,40.75246,-73.97811
60624,40.75001,-73.99124,40.75003,-73.9915
60625,40.64471,-73.78205,40.64475,-73.78179
60626,40.75115,-73.99414,40.75119,-73.99401
60627,40.64463,-73.78195,40.64479,-73.78176
60628,40.7499,-73.9915,40.75014,-73.9914
60629,40.75001,-73.99124,40.75019,-73.99136
60630,40.64463,-73.78199,40.64466,-73.78208
60631,40.75223,-73.97811,40.75246,-73.97821
60632,40.75107,-73.99418,40.7512,-73.99414
60633,40.77407,-73.87315,40.77407,-73.873
60634,40.75003,-73.99156,40.75019,-73.99147
60635,40.75114,-73.99417,40.75122,-73.99407
60636,40.77371,-73.87075,40.77386,-73.87094
60637,40.77368,-73.87078,40.77371,-73.87075
60638,40.77368,-73.87078,40.7737,-73.87079
60639,40.75001,-73.99172,40.75022,-73.99134
60640,40.75106,-73.9941,40.7513,-73.9941
60641,40.7512,-73.99406,40.7512,-73.99399
60642,40.74996,-73.99144,40.75016,-73.99131
60643,40.74991,-73.99143,40.75006,-73.9915
60644,40.77405,-73.87315,40.77416,-73.87297
60645,40.75033,-73.99468,40.75059,-73.99459
60646,40.77408,-73.87306,40.77412,-73.87319
60647,40.74988,-73.99163,40.74993,-73.9916
60648,40.7498,-73.99131,40.75003,-73.9915
60649,40.64467,-73.78205,40.64477,-73.78183
60650,40.74996,-73.99147,40.75011,-73.99146
60651,40.7396,-74.00257,40.73992,-74.00227
60652,40.75241,-73.97814,40.75246,-73.97821
60653,40.77373,-73.87085,40.77382,-73.87091
60654,40.7741,-73.87322,40.7741,-73.87307
60655,40.75228,-73.97814,40.75236,-73.97817
60656,40.77416,-73.87284,40.77417,-73.8729
60657,40.75009,-73.99166,40.75033,-73.99147
60658,40.64477,-73.78189,40.64482,-73.78189
60659,40.7499,-73.99144,40.75001,-73.99142
60660,40.75228,-73.97785,40.75242,-73.97814
60661,40.77914,-73.96222,40.77917,-73.96221
60662,40.77368,-73.87081,40.77376,-73.87088
60663,40.77416,-73.87322,40.77418,-73.87294
60664,40.77402,-73.87296,40.77412,-73.87303
60665,40.75119,-73.99411,40.75126,-73.99411
60666,40.75099,-73.99414,40.75119,-73.99416
60667,40.76988,-73.86324,40.76992,-73.86331
60668,40.77362,-73.87064,40.77382,-73.87091
60669,40.74087,-74.00762,40.7409,-74.00758
60670,40.77904,-73.96234,40.77906,-73.96231
60671,40.7512,-73.99406,40.75128,-73.994
60672,40.74993,-73.9915,40.75003,-73.9916
60673,40.77402,-73.87287,40.77409,-73.87303
60674,40.75104,-73.99414,40.75125,-73.99412
60675,40.75104,-73.99408,40.75114,-73.99414
60676,40.74993,-73.99143,40.75019,-73.99136
60677,40.75122,-73.99417,40.75125,-73.99402
60678,40.75112,-73.99408,40.75131,-73.99398
60679,40.75115,-73.99412,40.75116,-73.99409
60680,40.77371,-73.87091,40.77376,-73.87094
60681,40.75111,-73.99418,40.75125,-73.99398
60682,40.75114,-73.99414,40.75122,-73.99409
60683,40.64464,-73.78192,40.64467,-73.78205
60684,40.75006,-73.99138,40.75014,-73.99159
60685,40.77901,-73.96234,40.7791,-73.96233
60686,40.75104,-73.99417,40.75131,-73.99405
60687,40.74998,-73.9915,40.75012,-73.99157
60688,40.75233,-73.97811,40.75244,-73.97821
60689,40.76985,-73.86354,40.76995,-73.86328
60690,40.75011,-73.9914,40.7502,-73.99137
60691,40.74058,-74.00775,40.74079,-74.00762
60692,40.75003,-73.9915,40.75011,-73.99166
60693,40.77402,-73.87303,40.77423,-73.87281
60694,40.64472,-73.78199,40.64482,-73.78189
60695,40.73659,-73.98887,40.73672,-73.98892
60696,40.7523,-73.97825,40.75241,-73.97801
60697,40.74977,-73.9915,40.75017,-73.99154
60698,40.77365,-73.87075,40.7737,-73.87088
60699,40.774,-73.87303,40.77416,-73.87294
60700,40.75117,-73.99407,40.75117,-73.99399
60701,40.77909,-73.96234,40.77915,-73.96225
60702,40.75109,-73.99411,40.75122,-73.99404
60703,40.77904,-73.96234,40.77912,-73.96224
60704,40.74988,-73.99156,40.75012,-73.99157
60705,40.75113,-73.99412,40.75119,-73.99404
60706,40.75225,-73.97798,40.75236,-73.97827
60707,40.74977,-73.99138,40.75003,-73.99159
60708,40.73995,-74.00598,40.74002,-74.00598
60709,40.75117,-73.99407,40.75146,-73.99404
60710,40.77404,-73.87298,40.7741,-73.87306
60711,40.75593,-73.9906,40.75617,-73.99057
60712,40.75116,-73.99411,40.75125,-73.99412
60713,40.7523,-73.97814,40.75231,-73.97821
60714,40.75231,-73.97805,40.75239,-73.97811
60715,40.7741,-73.87303,40.77413,-73.87315
60716,40.7498,-73.99131,40.75006,-73.99127
60717,40.75099,-73.99423,40.75117,-73.99418
60718,40.77368,-73.87097,40.77386,-73.87093
60719,40.77405,-73.87296,40.77416,-73.87313
60720,40.75099,-73.99411,40.75106,-73.99417
60721,40.75113,-73.99408,40.75114,-73.99415
60722,40.73971,-74.00617,40.74,-74.00601
60723,40.74983,-73.9914,40.74998,-73.9914
60724,40.75112,-73.99414,40.75125,-73.99398
60725,40.74003,-74.00598,40.74005,-74.00598
60726,40.74082,-74.0076,40.74087,-74.00759
60727,40.77398,-73.87301,40.77402,-73.87303
60728,40.75011,-73.99143,40.75033,-73.99147
